No saved genome found.
Genome 19: Fitness 37.83
Genome 20: Fitness 20.27
Genome 21: Fitness 73.55
Genome 22: Fitness 42.64
Genome 23: Fitness 37.92
Genome 24: Fitness 50.99
Genome 25: Fitness 87.21
Genome 26: Fitness 49.98
Genome 27: Fitness 51.81
Genome 28: Fitness 77.90
Genome 29: Fitness 53.47
Genome 30: Fitness 68.51
Genome 31: Fitness 28.72
Genome 32: Fitness 67.79
Genome 33: Fitness 40.86
Genome 34: Fitness 19.10
Genome 35: Fitness 80.21
Genome 36: Fitness 17.00
Genome 37: Fitness 57.07
Genome 38: Fitness 32.92
Genome 39: Fitness 33.97
Genome 40: Fitness 79.09
Genome 41: Fitness 86.67
Genome 42: Fitness 88.56
Genome 43: Fitness 81.34
Genome 44: Fitness 64.37
Genome 45: Fitness 41.88
Genome 46: Fitness 66.54
Genome 47: Fitness 32.22
Genome 48: Fitness 80.37
Genome 49: Fitness 58.87
Genome 50: Fitness 79.33
Genome 51: Fitness 36.56
Genome 52: Fitness 43.59
Genome 53: Fitness 33.36
Genome 54: Fitness 27.59
Genome 55: Fitness 86.39
Genome 56: Fitness 39.16
Genome 57: Fitness 40.13
Genome 58: Fitness 76.06
Genome 59: Fitness 70.19
Genome 60: Fitness 56.02
Genome 61: Fitness 36.70
Genome 62: Fitness 34.11
Genome 63: Fitness 77.47
Genome 64: Fitness 59.16
Genome 65: Fitness 48.35
Genome 66: Fitness 34.57
Genome 67: Fitness 71.73
Genome 68: Fitness 30.49
Genome 69: Fitness 58.40
Genome 70: Fitness 49.20
Genome 71: Fitness 48.19
Genome 72: Fitness 31.86
Genome 73: Fitness 13.80
Genome 74: Fitness 24.55
Genome 75: Fitness 59.39
Genome 76: Fitness 39.18
Genome 77: Fitness 45.07
Genome 78: Fitness 64.33
Genome 79: Fitness 55.06
Genome 80: Fitness 73.44
Genome 81: Fitness 87.23
Genome 82: Fitness 59.81
Genome 83: Fitness 45.82
Genome 84: Fitness 71.95
Genome 85: Fitness 32.80
Genome 86: Fitness 85.36
Genome 87: Fitness 64.87
Genome 88: Fitness 9.73
Genome 89: Fitness 40.06
Genome 90: Fitness 40.42
Genome 91: Fitness 32.92
Genome 92: Fitness 89.23
Genome 93: Fitness 53.31
Genome 94: Fitness 35.00
Genome 95: Fitness 20.09
Genome 96: Fitness 35.84
Genome 97: Fitness 36.55
Genome 98: Fitness 86.02
Genome 99: Fitness 65.54
Genome 100: Fitness 50.16
Best fitness: 94.10
Generation 31/100
Genome 1: Fitness 94.10
Genome 2: Fitness 93.43
Genome 3: Fitness 92.83
Genome 4: Fitness 92.82
Genome 5: Fitness 92.56
Genome 6: Fitness 50.22
Genome 7: Fitness 38.66
Genome 8: Fitness 81.79
Genome 9: Fitness 61.29
Genome 10: Fitness 84.70
Genome 11: Fitness 33.77
Genome 12: Fitness 27.86
Genome 13: Fitness 43.44
Genome 14: Fitness 51.75
Genome 15: Fitness 17.45
Genome 16: Fitness 37.42
Genome 17: Fitness 54.67
Genome 18: Fitness 36.32
Genome 19: Fitness 49.03
Genome 20: Fitness 34.16
Genome 21: Fitness 89.33
Genome 22: Fitness 79.89
Genome 23: Fitness 43.44
Genome 24: Fitness 34.74
Genome 25: Fitness 44.37
Genome 26: Fitness 47.72
Genome 27: Fitness 33.79
Genome 28: Fitness 38.74
Genome 29: Fitness 21.14
Genome 30: Fitness 76.89
Genome 31: Fitness 33.69
Genome 32: Fitness 37.91
Genome 33: Fitness 78.71
Genome 34: Fitness 78.87
Genome 35: Fitness 49.66
Genome 36: Fitness 50.42
Genome 37: Fitness 32.63
Genome 38: Fitness 37.17
Genome 39: Fitness 20.98
Genome 40: Fitness 32.19
Genome 41: Fitness 48.91
Genome 42: Fitness 21.61
Genome 43: Fitness 90.59
Genome 44: Fitness 59.53
Genome 45: Fitness 42.51
Genome 46: Fitness 78.53
Genome 47: Fitness 42.27
Genome 48: Fitness 70.83
Genome 49: Fitness 51.78
Genome 50: Fitness 85.29
Genome 51: Fitness 40.14
Genome 52: Fitness 40.16
Genome 53: Fitness 80.47
Genome 54: Fitness 73.41
Genome 55: Fitness 46.90
Genome 56: Fitness 62.56
Genome 57: Fitness 79.15
Genome 58: Fitness 66.17
Genome 59: Fitness 44.53
Genome 60: Fitness 19.95
Genome 61: Fitness 60.60
Genome 62: Fitness 57.37
Genome 63: Fitness 39.87
Genome 64: Fitness 67.57
Genome 65: Fitness 84.44
Genome 66: Fitness 31.35
Genome 67: Fitness 53.63
Genome 68: Fitness 71.38
Genome 69: Fitness 37.24
Genome 70: Fitness 42.40
Genome 71: Fitness 21.44
Genome 72: Fitness 25.36
Genome 73: Fitness 56.92
Genome 74: Fitness 42.44
Genome 75: Fitness 61.89
Genome 76: Fitness 49.79
Genome 77: Fitness 42.67
Genome 78: Fitness 37.81
Genome 79: Fitness 27.10
Genome 80: Fitness 44.61
Genome 81: Fitness 38.87
Genome 82: Fitness 88.48
Genome 83: Fitness 76.25
Genome 84: Fitness 81.13
Genome 85: Fitness 27.37
Genome 86: Fitness 30.29
Genome 87: Fitness 60.18
Genome 88: Fitness 87.83
Genome 89: Fitness 39.46
Genome 90: Fitness 86.95
Genome 91: Fitness 32.25
Genome 92: Fitness 43.32
Genome 93: Fitness 48.18
Genome 94: Fitness 50.18
Genome 95: Fitness 20.89
Genome 96: Fitness 31.97
Genome 97: Fitness 83.19
Genome 98: Fitness 46.59
Genome 99: Fitness 61.13
Genome 100: Fitness 54.88
Best fitness: 94.10
Generation 32/100
Genome 1: Fitness 94.10
Genome 2: Fitness 93.43
Genome 3: Fitness 92.83
Genome 4: Fitness 92.82
Genome 5: Fitness 92.56
Genome 6: Fitness 73.78
Genome 7: Fitness 83.93
Genome 8: Fitness 35.70
Genome 9: Fitness 49.74
Genome 10: Fitness 88.51
Genome 11: Fitness 55.41
Genome 12: Fitness 47.54
Genome 13: Fitness 31.25
Genome 14: Fitness 70.88
Genome 15: Fitness 32.95
Genome 16: Fitness 37.75
Genome 17: Fitness 31.25
Genome 18: Fitness 36.02
Genome 19: Fitness 34.28
Genome 20: Fitness 87.26
Genome 21: Fitness 68.89
Genome 22: Fitness 89.83
Genome 23: Fitness 88.86
Genome 24: Fitness 37.50
Genome 25: Fitness 88.89
Genome 26: Fitness 60.97
Genome 27: Fitness 30.05
Genome 28: Fitness 86.65
Genome 29: Fitness 32.98
Genome 30: Fitness 44.77
Genome 31: Fitness 39.85
Genome 32: Fitness 7.12
Genome 33: Fitness 84.67
Genome 34: Fitness 44.64
Genome 35: Fitness 68.61
Genome 36: Fitness 73.08
Genome 37: Fitness 78.31
Genome 38: Fitness 30.67
Genome 39: Fitness 54.44
Genome 40: Fitness 29.74
Genome 41: Fitness 91.55
Genome 42: Fitness 41.42
Genome 43: Fitness 73.00
Genome 44: Fitness 46.17
Genome 45: Fitness 38.13
Genome 46: Fitness 41.93
Genome 47: Fitness 48.38
Genome 48: Fitness 8.56
Genome 49: Fitness 64.49
Genome 50: Fitness 31.52
Genome 51: Fitness 76.68
Genome 52: Fitness 43.46
Genome 53: Fitness 34.62
Genome 54: Fitness 48.49
Genome 55: Fitness 50.83
Genome 56: Fitness 58.41
Genome 57: Fitness 23.97
Genome 58: Fitness 21.34
Genome 59: Fitness 40.11
Genome 60: Fitness 46.67
Genome 61: Fitness 77.75
Genome 62: Fitness 63.34
Genome 63: Fitness 65.29
Genome 64: Fitness 56.31
Genome 65: Fitness 35.69
Genome 66: Fitness 45.77
Genome 67: Fitness 74.93
Genome 68: Fitness 33.64
Genome 69: Fitness 31.35
Genome 70: Fitness 59.81
Genome 71: Fitness 78.65
Genome 72: Fitness 54.66
Genome 73: Fitness 82.90
Genome 74: Fitness 81.29
Genome 75: Fitness 49.62
Genome 76: Fitness 54.19
Genome 77: Fitness 75.68
Genome 78: Fitness 48.69
Genome 79: Fitness 31.05
Genome 80: Fitness 39.12
Genome 81: Fitness 55.50
Genome 82: Fitness 80.42
Genome 83: Fitness 40.80
Genome 84: Fitness 48.62
Genome 85: Fitness 55.52
Genome 86: Fitness 54.72
Genome 87: Fitness 9.86
Genome 88: Fitness 35.90
Genome 89: Fitness 84.13
Genome 90: Fitness 31.00
Genome 91: Fitness 92.44
Genome 92: Fitness 35.82
Genome 93: Fitness 27.21
Genome 94: Fitness 66.83
Genome 95: Fitness 67.55
Genome 96: Fitness 47.51
Genome 97: Fitness 60.64
Genome 98: Fitness 77.26
Genome 99: Fitness 40.71
Genome 100: Fitness 75.01
Best fitness: 94.10
Generation 33/100
Genome 1: Fitness 94.10
Genome 2: Fitness 93.43
Genome 3: Fitness 92.83
Genome 4: Fitness 92.82
Genome 5: Fitness 92.56
Genome 6: Fitness 41.34
Genome 7: Fitness 36.46
Genome 8: Fitness 74.78
Genome 9: Fitness 74.86
Genome 10: Fitness 64.86
Genome 11: Fitness 12.47
Genome 12: Fitness 24.26
Genome 13: Fitness 69.82
Genome 14: Fitness 77.67
Genome 15: Fitness 37.37
Genome 16: Fitness 56.21
Genome 17: Fitness 86.57
Genome 18: Fitness 85.06
Genome 19: Fitness 63.01
Genome 20: Fitness 69.86
Genome 21: Fitness 46.31
Genome 22: Fitness 44.51
Genome 23: Fitness 50.19
Genome 24: Fitness 87.86
Genome 25: Fitness 52.51
Genome 26: Fitness 58.70
Genome 27: Fitness 91.17
Genome 28: Fitness 55.37
Genome 29: Fitness 34.14
Genome 30: Fitness 82.09
Genome 31: Fitness 79.87
Genome 32: Fitness 81.98
Genome 33: Fitness 74.26
Genome 34: Fitness 41.10
Genome 35: Fitness 41.43
Genome 36: Fitness 82.95
Genome 37: Fitness 75.66
Genome 38: Fitness 54.81
Genome 39: Fitness 46.35
Genome 40: Fitness 22.78
Genome 41: Fitness 31.11
Genome 42: Fitness 51.06
Genome 43: Fitness 63.19
Genome 44: Fitness 45.93
Genome 45: Fitness 84.61
Genome 46: Fitness 53.92
Genome 47: Fitness 32.03
Genome 48: Fitness 34.12
Genome 49: Fitness 76.95
Genome 50: Fitness 46.31
Genome 51: Fitness 70.61
Genome 52: Fitness 15.07
Genome 53: Fitness 78.40
Genome 54: Fitness 43.05
Genome 55: Fitness 62.81
Genome 56: Fitness 76.95
Genome 57: Fitness 65.30
Genome 58: Fitness 42.51
Genome 59: Fitness 29.63
Genome 60: Fitness 39.07
Genome 61: Fitness 47.95
Genome 62: Fitness 34.20
Genome 63: Fitness 78.84
Genome 64: Fitness 44.80
Genome 65: Fitness 45.78
Genome 66: Fitness 45.87
Genome 67: Fitness 34.49
Genome 68: Fitness 33.10
Genome 69: Fitness 72.99
Genome 70: Fitness 48.43
Genome 71: Fitness 17.19
Genome 72: Fitness 90.04
Genome 73: Fitness 80.27
Genome 74: Fitness 14.63
Genome 75: Fitness 65.01
Genome 76: Fitness 69.64
Genome 77: Fitness 47.26
Genome 78: Fitness 66.67
Genome 79: Fitness 57.69
Genome 80: Fitness 39.97
Genome 81: Fitness 49.15
Genome 82: Fitness 67.28
Genome 83: Fitness 70.67
Genome 84: Fitness 45.70
Genome 85: Fitness 30.56
Genome 86: Fitness 64.67
Genome 87: Fitness 54.38
Genome 88: Fitness 66.43
Genome 89: Fitness 71.88
Genome 90: Fitness 36.66
Genome 91: Fitness 32.03
Genome 92: Fitness 50.91
Genome 93: Fitness 48.95
Genome 94: Fitness 54.08
Genome 95: Fitness 41.58
Genome 96: Fitness 36.31
Genome 97: Fitness 87.87
Genome 98: Fitness 56.35
Genome 99: Fitness 54.39
Genome 100: Fitness 55.28
Best fitness: 94.10
Generation 34/100
Genome 1: Fitness 94.10
Genome 2: Fitness 93.43
Genome 3: Fitness 92.83
Genome 4: Fitness 92.82
Genome 5: Fitness 92.56
Genome 6: Fitness 64.70
Genome 7: Fitness 70.58
Genome 8: Fitness 40.67
Genome 9: Fitness 81.58
Genome 10: Fitness 34.56
Genome 11: Fitness 30.56
Genome 12: Fitness 63.00
Genome 13: Fitness 48.53
Genome 14: Fitness 37.02
Genome 15: Fitness 55.93
Genome 16: Fitness 71.57
Genome 17: Fitness 81.41
Genome 18: Fitness 62.84
Genome 19: Fitness 50.46
Genome 20: Fitness 71.45
Genome 21: Fitness 43.71
Genome 22: Fitness 41.81
Genome 23: Fitness 38.60
Genome 24: Fitness 38.59
Genome 25: Fitness 42.84
Genome 26: Fitness 60.94
Genome 27: Fitness 29.58
Genome 28: Fitness 82.77
Genome 29: Fitness 41.46
Genome 30: Fitness 48.64
Genome 31: Fitness 57.14
Genome 32: Fitness 70.55
Genome 33: Fitness 29.35
Genome 34: Fitness 38.63
Genome 35: Fitness 22.90
Genome 36: Fitness 20.02
Genome 37: Fitness 84.02
Genome 38: Fitness 41.04
Genome 39: Fitness 42.93
Genome 40: Fitness 30.86
Genome 41: Fitness 16.53
Genome 42: Fitness 23.08
Genome 43: Fitness 34.17
Genome 44: Fitness 41.97
Genome 45: Fitness 41.39
Genome 46: Fitness 89.14
Genome 47: Fitness 11.62
Genome 48: Fitness 84.37
Genome 49: Fitness 74.82
Genome 50: Fitness 83.32
Genome 51: Fitness 32.19
Genome 52: Fitness 86.85
Genome 53: Fitness 62.60
Genome 54: Fitness 38.84
Genome 55: Fitness 89.00
Genome 56: Fitness 25.59
Genome 57: Fitness 47.53
Genome 58: Fitness 65.97
Genome 59: Fitness 45.74
Genome 60: Fitness 87.91
Genome 61: Fitness 73.81
Genome 62: Fitness 35.61
Genome 63: Fitness 50.80
Genome 64: Fitness 53.21
Genome 65: Fitness 64.64
Genome 66: Fitness 22.47
Genome 67: Fitness 86.92
Genome 68: Fitness 90.10
Genome 69: Fitness 60.72
Genome 70: Fitness 51.00
Genome 71: Fitness 54.38
Genome 72: Fitness 89.09
Genome 73: Fitness 61.82
Genome 74: Fitness 56.16
Genome 75: Fitness 46.14
Genome 76: Fitness 87.72
Genome 77: Fitness 48.55
Genome 78: Fitness 87.90
Genome 79: Fitness 89.17
Genome 80: Fitness 52.60
Genome 81: Fitness 73.04
Genome 82: Fitness 39.25
Genome 83: Fitness 52.44
Genome 84: Fitness 71.08
Genome 85: Fitness 88.75
Genome 86: Fitness 37.21
Genome 87: Fitness 20.18
Genome 88: Fitness 67.35
Genome 89: Fitness 66.94
Genome 90: Fitness 34.21
Genome 91: Fitness 41.26
Genome 92: Fitness 75.88
Genome 93: Fitness 35.74
Genome 94: Fitness 67.70
Genome 95: Fitness 19.15
Genome 96: Fitness 63.23
Genome 97: Fitness 54.26
Genome 98: Fitness 78.73
Genome 99: Fitness 75.04
Genome 100: Fitness 55.86
Best fitness: 94.10
Generation 35/100
Genome 1: Fitness 94.10
Genome 2: Fitness 93.43
Genome 3: Fitness 92.83
Genome 4: Fitness 92.82
Genome 5: Fitness 92.56
Genome 6: Fitness 67.94
Genome 7: Fitness 81.50
Genome 8: Fitness 41.10
Genome 9: Fitness 20.84
Genome 10: Fitness 30.26
Genome 11: Fitness 32.40
Genome 12: Fitness 66.62
Genome 13: Fitness 41.04
Genome 14: Fitness 85.48
Genome 15: Fitness 70.15
Genome 16: Fitness 40.65
Genome 17: Fitness 53.25
Genome 18: Fitness 42.31
Genome 19: Fitness 67.07
Genome 20: Fitness 30.57
Genome 21: Fitness 58.58
Genome 22: Fitness 20.63
Genome 23: Fitness 71.10
Genome 24: Fitness 79.21
Genome 25: Fitness 68.11
Genome 26: Fitness 60.83
Genome 27: Fitness 69.78
Genome 28: Fitness 61.91
Genome 29: Fitness 30.10
Genome 30: Fitness 34.18
Genome 31: Fitness 55.79
Genome 32: Fitness 87.09
Genome 33: Fitness 45.14
Genome 34: Fitness 49.98
Genome 35: Fitness 35.71
Genome 36: Fitness 21.74
Genome 37: Fitness 32.84
Genome 38: Fitness 82.51
Genome 39: Fitness 14.42
Genome 40: Fitness 48.59
Genome 41: Fitness 48.14
Genome 42: Fitness 45.38
Genome 43: Fitness 30.87
Genome 44: Fitness 87.03
Genome 45: Fitness 65.15
Genome 46: Fitness 38.61
Genome 47: Fitness 54.08
Genome 48: Fitness 46.71
Genome 49: Fitness 43.68
Genome 50: Fitness 55.68
Genome 51: Fitness 17.96
Genome 52: Fitness 51.00
Genome 53: Fitness 62.34
Genome 54: Fitness 18.87
Genome 55: Fitness 32.42
Genome 56: Fitness 39.93
Genome 57: Fitness 61.73
Genome 58: Fitness 43.69
Genome 59: Fitness 50.41
Genome 60: Fitness 78.70
Genome 61: Fitness 85.89
Genome 62: Fitness 77.15
Genome 63: Fitness 51.75
Genome 64: Fitness 42.49
Genome 65: Fitness 34.44
Genome 66: Fitness 58.86
Genome 67: Fitness 56.68
Genome 68: Fitness 31.03
Genome 69: Fitness 41.03
Genome 70: Fitness 33.63
Genome 71: Fitness 75.48
Genome 72: Fitness 72.49
Genome 73: Fitness 86.07
Genome 74: Fitness 33.21
Genome 75: Fitness 53.50
Genome 76: Fitness 59.88
Genome 77: Fitness 10.96
Genome 78: Fitness 47.03
Genome 79: Fitness 40.69
Genome 80: Fitness 70.51
Genome 81: Fitness 39.84
Genome 82: Fitness 84.07
Genome 83: Fitness 57.13
Genome 84: Fitness 70.56
Genome 85: Fitness 55.70
Genome 86: Fitness 51.58
Genome 87: Fitness 76.32
Genome 88: Fitness 37.77
Genome 89: Fitness 82.97
Genome 90: Fitness 30.31
Genome 91: Fitness 93.90
Genome 92: Fitness 46.64
Genome 93: Fitness 33.48
Genome 94: Fitness 31.97
Genome 95: Fitness 78.18
Genome 96: Fitness 43.13
Genome 97: Fitness 86.20
Genome 98: Fitness 85.44
Genome 99: Fitness 38.39
Genome 100: Fitness 14.07
Best fitness: 94.10
Generation 36/100
Genome 1: Fitness 94.10
Genome 2: Fitness 93.90
Genome 3: Fitness 93.43
Genome 4: Fitness 92.83
Genome 5: Fitness 92.82
Genome 6: Fitness 65.30
Genome 7: Fitness 81.42
Genome 8: Fitness 18.29
Genome 9: Fitness 43.00
Genome 10: Fitness 36.54
Genome 11: Fitness 34.34
Genome 12: Fitness 85.87
Genome 13: Fitness 56.13
Genome 14: Fitness 87.64
Genome 15: Fitness 66.29
Genome 16: Fitness 72.29
Genome 17: Fitness 37.94
Genome 18: Fitness 56.48
Genome 19: Fitness 76.85
Genome 20: Fitness 44.32
Genome 21: Fitness 34.57
Genome 22: Fitness 31.42
Genome 23: Fitness 77.77
Genome 24: Fitness 89.40
Genome 25: Fitness 50.43
Genome 26: Fitness 61.76
Genome 27: Fitness 83.33
Genome 28: Fitness 20.35
Genome 29: Fitness 81.16
Genome 30: Fitness 84.89
Genome 31: Fitness 36.22
Genome 32: Fitness 39.28
Genome 33: Fitness 33.44
Genome 34: Fitness 47.23
Genome 35: Fitness 34.53
Genome 36: Fitness 60.06
Genome 37: Fitness 92.31
Genome 38: Fitness 89.52
Genome 39: Fitness 53.31
Genome 40: Fitness 29.43
Genome 41: Fitness 46.95
Genome 42: Fitness 62.31
Genome 43: Fitness 78.43
Genome 44: Fitness 28.23
Genome 45: Fitness 82.11
Genome 46: Fitness 32.92
Genome 47: Fitness 35.96
Genome 48: Fitness 84.97
Genome 49: Fitness 61.97
Genome 50: Fitness 43.33
Genome 51: Fitness 92.03
Genome 52: Fitness 57.66
Genome 53: Fitness 48.34
Genome 54: Fitness 72.19
Genome 55: Fitness 34.66
Genome 56: Fitness 56.53
Genome 57: Fitness 32.21
Genome 58: Fitness 48.80
Genome 59: Fitness 62.01
Genome 60: Fitness 74.06
Genome 61: Fitness 38.11
Genome 62: Fitness 89.24
Genome 63: Fitness 51.73
Genome 64: Fitness 89.20
Genome 65: Fitness 45.82
Genome 66: Fitness 62.87
Genome 67: Fitness 41.17
Genome 68: Fitness 56.27
Genome 69: Fitness 85.24
Genome 70: Fitness 81.83
Genome 71: Fitness 42.25
Genome 72: Fitness 62.43
Genome 73: Fitness 56.16
Genome 74: Fitness 31.85
Genome 75: Fitness 81.50
Genome 76: Fitness 28.58
Genome 77: Fitness 57.65
Genome 78: Fitness 54.52
Genome 79: Fitness 81.85
Genome 80: Fitness 49.08
Genome 81: Fitness 35.22
Genome 82: Fitness 54.72
Genome 83: Fitness 70.70
Genome 84: Fitness 60.95
Genome 85: Fitness 82.66
Genome 86: Fitness 50.38
Genome 87: Fitness 11.01
Genome 88: Fitness 27.93
Genome 89: Fitness 47.28
Genome 90: Fitness 63.81
Genome 91: Fitness 57.01
Genome 92: Fitness 45.35
Genome 93: Fitness 36.88
Genome 94: Fitness 84.19
Genome 95: Fitness 44.07
Genome 96: Fitness 32.63
Genome 97: Fitness 31.81
Genome 98: Fitness 33.80
Genome 99: Fitness 41.60
Genome 100: Fitness 93.01
Best fitness: 94.10
Generation 37/100
Genome 1: Fitness 94.10
Genome 2: Fitness 93.90
Genome 3: Fitness 93.43
Genome 4: Fitness 93.01
Genome 5: Fitness 92.83
Genome 6: Fitness 67.33
Genome 7: Fitness 32.00
Genome 8: Fitness 62.95
Genome 9: Fitness 62.10
Genome 10: Fitness 39.80
Genome 11: Fitness 26.26
Genome 12: Fitness 30.21
Genome 13: Fitness 54.28
Genome 14: Fitness 48.69
Genome 15: Fitness 80.55
Genome 16: Fitness 33.55
Genome 17: Fitness 77.07
Genome 18: Fitness 33.65
Genome 19: Fitness 62.70
Genome 20: Fitness 43.81
Genome 21: Fitness 45.76
Genome 22: Fitness 28.93
Genome 23: Fitness 33.48
Genome 24: Fitness 83.41
Genome 25: Fitness 89.15
Genome 26: Fitness 44.03
Genome 27: Fitness 62.92
Genome 28: Fitness 52.79
Genome 29: Fitness 59.83
Genome 30: Fitness 35.23
Genome 31: Fitness 34.74
Genome 32: Fitness 71.94
Genome 33: Fitness 73.80
Genome 34: Fitness 82.14
Genome 35: Fitness 93.81
Genome 36: Fitness 59.88
Genome 37: Fitness 83.06
Genome 38: Fitness 74.45
Genome 39: Fitness 58.29
Genome 40: Fitness 28.44
Genome 41: Fitness 87.71
Genome 42: Fitness 39.78
Genome 43: Fitness 81.23
Genome 44: Fitness 62.07
Genome 45: Fitness 79.59
Genome 46: Fitness 33.41
Genome 47: Fitness 47.88
Genome 48: Fitness 78.26
Genome 49: Fitness 74.12
Genome 50: Fitness 40.38
Genome 51: Fitness 15.81
Genome 52: Fitness 71.82
Genome 53: Fitness 36.50
Genome 54: Fitness 57.29
Genome 55: Fitness 38.90
Genome 56: Fitness 35.54
Genome 57: Fitness 29.23
Genome 58: Fitness 58.95
Genome 59: Fitness 41.23
Genome 60: Fitness 52.26
Genome 61: Fitness 31.25
Genome 62: Fitness 41.19
Genome 63: Fitness 34.06
Genome 64: Fitness 46.31
Genome 65: Fitness 55.23
Genome 66: Fitness 38.39
Genome 67: Fitness 52.45
Genome 68: Fitness 80.70
Genome 69: Fitness 85.30
Genome 70: Fitness 46.37
Genome 71: Fitness 32.52
Genome 72: Fitness 45.01
Genome 73: Fitness 85.79
Genome 74: Fitness 70.10
Genome 75: Fitness 70.57
Genome 76: Fitness 22.32
Genome 77: Fitness 26.20
Genome 78: Fitness 8.40
Genome 79: Fitness 87.07
Genome 80: Fitness 49.07
Genome 81: Fitness 39.29
Genome 82: Fitness 30.23
Genome 83: Fitness 53.19
Genome 84: Fitness 74.52
Genome 85: Fitness 77.54
Genome 86: Fitness 14.87
Genome 87: Fitness 84.42
Genome 88: Fitness 60.24
Genome 89: Fitness 63.22
Genome 90: Fitness 49.92
Genome 91: Fitness 41.38
Genome 92: Fitness 88.81
Genome 93: Fitness 29.83
Genome 94: Fitness 32.97
Genome 95: Fitness 42.21
Genome 96: Fitness 61.43
Genome 97: Fitness 36.29
Genome 98: Fitness 47.98
Genome 99: Fitness 28.38
Genome 100: Fitness 86.41
Best fitness: 94.10
Generation 38/100
Genome 1: Fitness 94.10
Genome 2: Fitness 93.90
Genome 3: Fitness 93.81
Genome 4: Fitness 93.43
Genome 5: Fitness 93.01
Genome 6: Fitness 26.00
Genome 7: Fitness 86.26
Genome 8: Fitness 37.93
Genome 9: Fitness 82.62
Genome 10: Fitness 52.99
Genome 11: Fitness 72.42
Genome 12: Fitness 65.02
Genome 13: Fitness 78.14
Genome 14: Fitness 19.86
Genome 15: Fitness 43.91
Genome 16: Fitness 35.59
Genome 17: Fitness 56.79
Genome 18: Fitness 50.07
Genome 19: Fitness 43.98
Genome 20: Fitness 31.53
Genome 21: Fitness 81.64
Genome 22: Fitness 36.14
Genome 23: Fitness 73.77
Genome 24: Fitness 15.72
Genome 25: Fitness 39.47
Genome 26: Fitness 79.55
Genome 27: Fitness 59.86
Genome 28: Fitness 54.42
Genome 29: Fitness 30.14
Genome 30: Fitness 53.46
Genome 31: Fitness 33.34
Genome 32: Fitness 47.18
Genome 33: Fitness 65.20
Genome 34: Fitness 49.65
Genome 35: Fitness 34.47
Genome 36: Fitness 32.81
Genome 37: Fitness 57.86
Genome 38: Fitness 84.44
Genome 39: Fitness 86.70
Genome 40: Fitness 30.21
Genome 41: Fitness 47.69
Genome 42: Fitness 42.06
Genome 43: Fitness 53.53
Genome 44: Fitness 44.37
Genome 45: Fitness 71.94
Genome 46: Fitness 82.91
Genome 47: Fitness 32.60
Genome 48: Fitness 92.93
Genome 49: Fitness 21.41
Genome 50: Fitness 85.46
Genome 51: Fitness 58.92
Genome 52: Fitness 41.95
Genome 53: Fitness 84.20
Genome 54: Fitness 70.92
Genome 55: Fitness 72.30
Genome 56: Fitness 71.22
Genome 57: Fitness 69.19
Genome 58: Fitness 73.60
Genome 59: Fitness 61.23
Genome 60: Fitness 91.76
Genome 61: Fitness 61.53
Genome 62: Fitness 94.13
Genome 63: Fitness 75.92
Genome 64: Fitness 66.52
Genome 65: Fitness 31.20
Genome 66: Fitness 81.96
Genome 67: Fitness 70.67
Genome 68: Fitness 72.92
Genome 69: Fitness 50.51
Genome 70: Fitness 52.67
Genome 71: Fitness 48.19
Genome 72: Fitness 37.42
Genome 73: Fitness 14.01
Genome 74: Fitness 82.76
Genome 75: Fitness 70.73
Genome 76: Fitness 31.14
Genome 77: Fitness 40.13
Genome 78: Fitness 59.17
